------------ Options -------------
basenet: vgg16_reducedfc.pth
batch_size: 32
cuda: True
debug: False
display_id: 1
gamma: 0.1
iterations: 130000
jaccard_threshold: 0.5
lr: 0.0001
momentum: 0.9
no_pretrain: False
num_workers: 2
phase: train
port_id: 8097
resume: None
save_folder: result/renew_ssd512_default/train
schedule: [80000, 100000, 120000]
send_images_to_visdom: False
ssd_dim: 512
start_iter: 0
version: v2
visdom: False
voc_root: /home/hongyang/data/VOCdevkit/
weight_decay: 0.0005
-------------- End ----------------
================ Training Loss (Tue Sep 12 22:55:14 2017) ================
iter 19150 || Loss: 4.2440 || time: 0.5308 sec/iter
iter 19200 || Loss: 4.5338 || time: 0.5367 sec/iter
iter 19250 || Loss: 4.9324 || time: 0.5314 sec/iter
iter 19300 || Loss: 4.4323 || time: 0.5360 sec/iter
iter 19350 || Loss: 4.2958 || time: 0.5319 sec/iter
iter 19400 || Loss: 3.9572 || time: 0.5302 sec/iter
iter 19450 || Loss: 4.2035 || time: 0.5298 sec/iter
iter 19500 || Loss: 4.4945 || time: 0.5333 sec/iter
iter 19550 || Loss: 4.7815 || time: 0.5326 sec/iter
iter 19600 || Loss: 4.7901 || time: 0.5313 sec/iter
iter 19650 || Loss: 4.8672 || time: 0.5326 sec/iter
iter 19700 || Loss: 4.4000 || time: 0.5312 sec/iter
iter 19750 || Loss: 4.6688 || time: 0.5300 sec/iter
iter 19800 || Loss: 4.6150 || time: 0.5352 sec/iter
iter 19850 || Loss: 4.6869 || time: 0.5338 sec/iter
iter 19900 || Loss: 4.7972 || time: 0.5312 sec/iter
iter 19950 || Loss: 4.3661 || time: 0.5290 sec/iter
iter 20000 || Loss: 4.5578 || time: 0.5308 sec/iter
iter 20050 || Loss: 4.3852 || time: 0.5301 sec/iter
iter 20100 || Loss: 4.4927 || time: 0.5318 sec/iter
iter 20150 || Loss: 4.4940 || time: 0.5321 sec/iter
iter 20200 || Loss: 4.0892 || time: 0.5311 sec/iter
iter 20250 || Loss: 4.1783 || time: 0.5305 sec/iter
iter 20300 || Loss: 4.5414 || time: 0.5321 sec/iter
iter 20350 || Loss: 4.9578 || time: 0.5331 sec/iter
iter 20400 || Loss: 4.3645 || time: 0.5298 sec/iter
iter 20450 || Loss: 4.6213 || time: 0.5303 sec/iter
iter 20500 || Loss: 4.5109 || time: 0.5307 sec/iter
iter 20550 || Loss: 4.5205 || time: 0.5344 sec/iter
iter 20600 || Loss: 4.3211 || time: 0.5302 sec/iter
iter 20650 || Loss: 4.5008 || time: 0.5287 sec/iter
iter 20700 || Loss: 4.5216 || time: 0.5320 sec/iter
iter 20750 || Loss: 4.2184 || time: 0.5296 sec/iter
iter 20800 || Loss: 4.8531 || time: 0.5306 sec/iter
iter 20850 || Loss: 4.7497 || time: 0.5334 sec/iter
iter 20900 || Loss: 4.1597 || time: 0.5304 sec/iter
iter 20950 || Loss: 4.6726 || time: 0.5310 sec/iter
iter 21000 || Loss: 4.5676 || time: 0.5320 sec/iter
iter 21050 || Loss: 4.5445 || time: 0.5308 sec/iter
iter 21100 || Loss: 4.6271 || time: 0.5335 sec/iter
iter 21150 || Loss: 4.3031 || time: 0.5304 sec/iter
iter 21200 || Loss: 4.1818 || time: 0.5348 sec/iter
iter 21250 || Loss: 3.8618 || time: 0.5329 sec/iter
iter 21300 || Loss: 4.5964 || time: 0.5308 sec/iter
iter 21350 || Loss: 4.2958 || time: 0.5309 sec/iter
iter 21400 || Loss: 4.7733 || time: 0.5311 sec/iter
iter 21450 || Loss: 4.2156 || time: 0.5305 sec/iter
iter 21500 || Loss: 4.2653 || time: 0.5337 sec/iter
iter 21550 || Loss: 4.5363 || time: 0.5314 sec/iter
iter 21600 || Loss: 3.7070 || time: 0.5306 sec/iter
iter 21650 || Loss: 4.6728 || time: 0.5329 sec/iter
iter 21700 || Loss: 4.1928 || time: 0.5318 sec/iter
iter 21750 || Loss: 4.3349 || time: 0.5294 sec/iter
iter 21800 || Loss: 4.1307 || time: 0.5342 sec/iter
iter 21850 || Loss: 3.9287 || time: 0.5285 sec/iter
iter 21900 || Loss: 4.4669 || time: 0.5310 sec/iter
iter 21950 || Loss: 3.7361 || time: 0.5332 sec/iter
iter 22000 || Loss: 4.7978 || time: 0.5323 sec/iter
iter 22050 || Loss: 4.5794 || time: 0.5299 sec/iter
iter 22100 || Loss: 4.6170 || time: 0.5335 sec/iter
iter 22150 || Loss: 4.3397 || time: 0.5305 sec/iter
iter 22200 || Loss: 4.1999 || time: 0.5304 sec/iter
iter 22250 || Loss: 4.4906 || time: 0.5317 sec/iter
iter 22300 || Loss: 4.3263 || time: 0.5314 sec/iter
iter 22350 || Loss: 4.1465 || time: 0.5306 sec/iter
iter 22400 || Loss: 4.1509 || time: 0.5324 sec/iter
iter 22450 || Loss: 4.5139 || time: 0.5306 sec/iter
iter 22500 || Loss: 4.4400 || time: 0.5322 sec/iter
iter 22550 || Loss: 4.2986 || time: 0.5311 sec/iter
iter 22600 || Loss: 3.9604 || time: 0.5323 sec/iter
iter 22650 || Loss: 4.3196 || time: 0.5306 sec/iter
iter 22700 || Loss: 4.6049 || time: 0.5293 sec/iter
iter 22750 || Loss: 4.4185 || time: 0.5328 sec/iter
iter 22800 || Loss: 4.1960 || time: 0.5320 sec/iter
iter 22850 || Loss: 4.1834 || time: 0.5336 sec/iter
iter 22900 || Loss: 4.4651 || time: 0.5333 sec/iter
iter 22950 || Loss: 4.5418 || time: 0.5319 sec/iter
iter 23000 || Loss: 4.5008 || time: 0.5307 sec/iter
iter 23050 || Loss: 4.8137 || time: 0.5321 sec/iter
iter 23100 || Loss: 4.3163 || time: 0.5289 sec/iter
iter 23150 || Loss: 4.6465 || time: 0.5310 sec/iter
iter 23200 || Loss: 3.9986 || time: 0.5287 sec/iter
iter 23250 || Loss: 4.3544 || time: 0.5299 sec/iter
iter 23300 || Loss: 4.3571 || time: 0.5298 sec/iter
iter 23350 || Loss: 4.0593 || time: 0.5318 sec/iter
iter 23400 || Loss: 3.7890 || time: 0.5299 sec/iter
iter 23450 || Loss: 4.4936 || time: 0.5317 sec/iter
iter 23500 || Loss: 4.8051 || time: 0.5314 sec/iter
iter 23550 || Loss: 3.6178 || time: 0.5349 sec/iter
iter 23600 || Loss: 3.9338 || time: 0.5323 sec/iter
iter 23650 || Loss: 4.2529 || time: 0.5349 sec/iter
iter 23700 || Loss: 4.3702 || time: 0.5341 sec/iter
iter 23750 || Loss: 4.3129 || time: 0.5327 sec/iter
iter 23800 || Loss: 4.1995 || time: 0.5328 sec/iter
iter 23850 || Loss: 4.3166 || time: 0.5309 sec/iter
iter 23900 || Loss: 3.8806 || time: 0.5293 sec/iter
iter 23950 || Loss: 3.9855 || time: 0.5329 sec/iter
iter 24000 || Loss: 3.9977 || time: 0.5338 sec/iter
iter 24050 || Loss: 4.1299 || time: 0.5326 sec/iter
iter 24100 || Loss: 3.8627 || time: 0.5297 sec/iter
iter 24150 || Loss: 3.6656 || time: 0.5302 sec/iter
iter 24200 || Loss: 4.2972 || time: 0.5307 sec/iter
iter 24250 || Loss: 3.9327 || time: 0.5315 sec/iter
iter 24300 || Loss: 4.2217 || time: 0.5339 sec/iter
iter 24350 || Loss: 4.4050 || time: 0.5312 sec/iter
iter 24400 || Loss: 4.0300 || time: 0.5312 sec/iter
iter 24450 || Loss: 4.6740 || time: 0.5324 sec/iter
iter 24500 || Loss: 4.2294 || time: 0.5304 sec/iter
iter 24550 || Loss: 4.3442 || time: 0.5304 sec/iter
iter 24600 || Loss: 4.5763 || time: 0.5309 sec/iter
iter 24650 || Loss: 4.3279 || time: 0.5330 sec/iter
iter 24700 || Loss: 3.9652 || time: 0.5304 sec/iter
iter 24750 || Loss: 4.5294 || time: 0.5328 sec/iter
iter 24800 || Loss: 3.7034 || time: 0.5311 sec/iter
iter 24850 || Loss: 4.2429 || time: 0.5300 sec/iter
iter 24900 || Loss: 4.3711 || time: 0.5325 sec/iter
iter 24950 || Loss: 3.8459 || time: 0.5314 sec/iter
iter 25000 || Loss: 4.5446 || time: 0.5330 sec/iter
iter 25050 || Loss: 4.5458 || time: 0.5309 sec/iter
iter 25100 || Loss: 3.9845 || time: 0.5344 sec/iter
iter 25150 || Loss: 4.2992 || time: 0.5291 sec/iter
iter 25200 || Loss: 4.3448 || time: 0.5313 sec/iter
iter 25250 || Loss: 4.0517 || time: 0.5316 sec/iter
iter 25300 || Loss: 3.8666 || time: 0.5317 sec/iter
iter 25350 || Loss: 4.4408 || time: 0.5321 sec/iter
iter 25400 || Loss: 4.3451 || time: 0.5291 sec/iter
iter 25450 || Loss: 3.5824 || time: 0.5301 sec/iter
iter 25500 || Loss: 4.5890 || time: 0.5309 sec/iter
iter 25550 || Loss: 4.1717 || time: 0.5298 sec/iter
iter 25600 || Loss: 3.7993 || time: 0.5302 sec/iter
iter 25650 || Loss: 3.6805 || time: 0.5297 sec/iter
iter 25700 || Loss: 4.5729 || time: 0.5325 sec/iter
iter 25750 || Loss: 4.2221 || time: 0.5304 sec/iter
iter 25800 || Loss: 3.8650 || time: 0.5306 sec/iter
iter 25850 || Loss: 4.8525 || time: 0.5502 sec/iter
iter 25900 || Loss: 3.7200 || time: 0.5297 sec/iter
iter 25950 || Loss: 4.1931 || time: 0.5311 sec/iter
iter 26000 || Loss: 4.3507 || time: 0.5284 sec/iter
iter 26050 || Loss: 4.5890 || time: 0.5383 sec/iter
iter 26100 || Loss: 4.3322 || time: 0.5332 sec/iter
iter 26150 || Loss: 3.9690 || time: 0.5327 sec/iter
iter 26200 || Loss: 4.3924 || time: 0.5301 sec/iter
iter 26250 || Loss: 4.3729 || time: 0.5348 sec/iter
iter 26300 || Loss: 4.0163 || time: 0.5296 sec/iter
iter 26350 || Loss: 4.1715 || time: 0.5303 sec/iter
iter 26400 || Loss: 4.2556 || time: 0.5320 sec/iter
iter 26450 || Loss: 4.7179 || time: 0.5320 sec/iter
iter 26500 || Loss: 4.0067 || time: 0.5287 sec/iter
iter 26550 || Loss: 4.5282 || time: 0.5374 sec/iter
iter 26600 || Loss: 4.0756 || time: 0.5314 sec/iter
iter 26650 || Loss: 3.5837 || time: 0.5294 sec/iter
iter 26700 || Loss: 4.2726 || time: 0.5326 sec/iter
iter 26750 || Loss: 3.6184 || time: 0.5305 sec/iter
iter 26800 || Loss: 4.1504 || time: 0.5287 sec/iter
iter 26850 || Loss: 3.8912 || time: 0.5328 sec/iter
iter 26900 || Loss: 4.6446 || time: 0.5320 sec/iter
iter 26950 || Loss: 4.2492 || time: 0.5305 sec/iter
iter 27000 || Loss: 3.8554 || time: 0.5310 sec/iter
iter 27050 || Loss: 4.2189 || time: 0.5313 sec/iter
iter 27100 || Loss: 4.1639 || time: 0.5312 sec/iter
iter 27150 || Loss: 4.6575 || time: 0.5365 sec/iter
iter 27200 || Loss: 4.0467 || time: 0.5307 sec/iter
iter 27250 || Loss: 3.8792 || time: 0.5291 sec/iter
iter 27300 || Loss: 3.8814 || time: 0.5317 sec/iter
iter 27350 || Loss: 4.4803 || time: 0.5299 sec/iter
iter 27400 || Loss: 4.0824 || time: 0.5296 sec/iter
iter 27450 || Loss: 4.2218 || time: 0.5328 sec/iter
iter 27500 || Loss: 4.5118 || time: 0.5298 sec/iter
iter 27550 || Loss: 4.0389 || time: 0.5335 sec/iter
iter 27600 || Loss: 3.5251 || time: 0.5318 sec/iter
iter 27650 || Loss: 5.0563 || time: 0.5301 sec/iter
iter 27700 || Loss: 3.7585 || time: 0.5296 sec/iter
iter 27750 || Loss: 4.3587 || time: 0.5330 sec/iter
iter 27800 || Loss: 4.1413 || time: 0.5297 sec/iter
iter 27850 || Loss: 3.7578 || time: 0.5294 sec/iter
iter 27900 || Loss: 4.1741 || time: 0.5322 sec/iter
iter 27950 || Loss: 4.0276 || time: 0.5314 sec/iter
iter 28000 || Loss: 4.0387 || time: 0.5317 sec/iter
iter 28050 || Loss: 4.2512 || time: 0.5308 sec/iter
iter 28100 || Loss: 4.8392 || time: 0.5309 sec/iter
iter 28150 || Loss: 4.3591 || time: 0.5315 sec/iter
iter 28200 || Loss: 4.0277 || time: 0.5321 sec/iter
iter 28250 || Loss: 4.0306 || time: 0.5319 sec/iter
iter 28300 || Loss: 3.8209 || time: 0.5303 sec/iter
iter 28350 || Loss: 4.1127 || time: 0.5330 sec/iter
iter 28400 || Loss: 4.0703 || time: 0.5312 sec/iter
iter 28450 || Loss: 4.4241 || time: 0.5326 sec/iter
iter 28500 || Loss: 4.3471 || time: 0.5334 sec/iter
iter 28550 || Loss: 3.9281 || time: 0.5298 sec/iter
iter 28600 || Loss: 4.3619 || time: 0.5307 sec/iter
iter 28650 || Loss: 3.8605 || time: 0.5331 sec/iter
iter 28700 || Loss: 4.1588 || time: 0.5329 sec/iter
iter 28750 || Loss: 4.0728 || time: 0.5315 sec/iter
iter 28800 || Loss: 4.1458 || time: 0.5324 sec/iter
iter 28850 || Loss: 4.1247 || time: 0.5295 sec/iter
iter 28900 || Loss: 4.1258 || time: 0.5293 sec/iter
iter 28950 || Loss: 4.2295 || time: 0.5294 sec/iter
iter 29000 || Loss: 4.1755 || time: 0.5306 sec/iter
iter 29050 || Loss: 3.8425 || time: 0.5309 sec/iter
iter 29100 || Loss: 4.1833 || time: 0.5348 sec/iter
iter 29150 || Loss: 4.6078 || time: 0.5295 sec/iter
iter 29200 || Loss: 4.2215 || time: 0.5341 sec/iter
iter 29250 || Loss: 3.6275 || time: 0.5364 sec/iter
iter 29300 || Loss: 3.5079 || time: 0.5294 sec/iter
iter 29350 || Loss: 3.9958 || time: 0.5357 sec/iter
iter 29400 || Loss: 3.4285 || time: 0.5332 sec/iter
iter 29450 || Loss: 3.7881 || time: 0.5297 sec/iter
iter 29500 || Loss: 4.1330 || time: 0.5299 sec/iter
iter 29550 || Loss: 3.5787 || time: 0.5330 sec/iter
iter 29600 || Loss: 4.1029 || time: 0.5311 sec/iter
iter 29650 || Loss: 4.4400 || time: 0.5310 sec/iter
iter 29700 || Loss: 4.6008 || time: 0.5348 sec/iter
iter 29750 || Loss: 3.9782 || time: 0.5319 sec/iter
iter 29800 || Loss: 3.9695 || time: 0.5308 sec/iter
iter 29850 || Loss: 3.7995 || time: 0.5348 sec/iter
iter 29900 || Loss: 4.0117 || time: 0.5295 sec/iter
iter 29950 || Loss: 3.9392 || time: 0.5317 sec/iter
iter 30000 || Loss: 3.5287 || time: 0.5296 sec/iter
iter 30050 || Loss: 3.7209 || time: 0.5340 sec/iter
iter 30100 || Loss: 4.2716 || time: 0.5308 sec/iter
iter 30150 || Loss: 3.8141 || time: 0.5310 sec/iter
iter 30200 || Loss: 3.9151 || time: 0.5301 sec/iter
iter 30250 || Loss: 4.0439 || time: 0.5289 sec/iter
iter 30300 || Loss: 3.5087 || time: 0.5303 sec/iter
iter 30350 || Loss: 4.7151 || time: 0.5360 sec/iter
iter 30400 || Loss: 4.2912 || time: 0.5314 sec/iter
iter 30450 || Loss: 3.9233 || time: 0.5301 sec/iter
iter 30500 || Loss: 4.2994 || time: 0.5320 sec/iter
iter 30550 || Loss: 3.8942 || time: 0.5300 sec/iter
iter 30600 || Loss: 4.0091 || time: 0.5303 sec/iter
iter 30650 || Loss: 4.7785 || time: 0.5340 sec/iter
iter 30700 || Loss: 4.3119 || time: 0.5319 sec/iter
iter 30750 || Loss: 3.8545 || time: 0.5300 sec/iter
iter 30800 || Loss: 4.2413 || time: 0.5333 sec/iter
iter 30850 || Loss: 4.0462 || time: 0.5317 sec/iter
iter 30900 || Loss: 4.5618 || time: 0.5299 sec/iter
iter 30950 || Loss: 4.1004 || time: 0.5340 sec/iter
iter 31000 || Loss: 3.9411 || time: 0.5302 sec/iter
iter 31050 || Loss: 4.4846 || time: 0.5302 sec/iter
iter 31100 || Loss: 4.1964 || time: 0.5340 sec/iter
iter 31150 || Loss: 4.4386 || time: 0.5316 sec/iter
iter 31200 || Loss: 3.4013 || time: 0.5290 sec/iter
iter 31250 || Loss: 4.1312 || time: 0.5334 sec/iter
iter 31300 || Loss: 3.9688 || time: 0.5300 sec/iter
iter 31350 || Loss: 4.3920 || time: 0.5348 sec/iter
iter 31400 || Loss: 3.7713 || time: 0.5302 sec/iter
iter 31450 || Loss: 3.6830 || time: 0.5302 sec/iter
iter 31500 || Loss: 4.9848 || time: 0.5333 sec/iter
iter 31550 || Loss: 4.0788 || time: 0.5300 sec/iter
iter 31600 || Loss: 4.3151 || time: 0.5309 sec/iter
iter 31650 || Loss: 3.5515 || time: 0.5307 sec/iter
iter 31700 || Loss: 4.5273 || time: 0.5311 sec/iter
iter 31750 || Loss: 3.9219 || time: 0.5299 sec/iter
iter 31800 || Loss: 3.5858 || time: 0.5301 sec/iter
iter 31850 || Loss: 3.8015 || time: 0.5320 sec/iter
iter 31900 || Loss: 3.6026 || time: 0.5323 sec/iter
iter 31950 || Loss: 4.5496 || time: 0.5310 sec/iter
iter 32000 || Loss: 4.0988 || time: 0.5319 sec/iter
iter 32050 || Loss: 4.5317 || time: 0.5311 sec/iter
iter 32100 || Loss: 4.1130 || time: 0.5310 sec/iter
iter 32150 || Loss: 4.0186 || time: 0.5302 sec/iter
iter 32200 || Loss: 4.1152 || time: 0.5307 sec/iter
iter 32250 || Loss: 3.9844 || time: 0.5297 sec/iter
iter 32300 || Loss: 4.1532 || time: 0.5317 sec/iter
iter 32350 || Loss: 4.1547 || time: 0.5298 sec/iter
iter 32400 || Loss: 3.9950 || time: 0.5292 sec/iter
iter 32450 || Loss: 3.7801 || time: 0.5311 sec/iter
iter 32500 || Loss: 3.9078 || time: 0.5294 sec/iter
iter 32550 || Loss: 3.6907 || time: 0.5302 sec/iter
iter 32600 || Loss: 3.9576 || time: 0.5324 sec/iter
iter 32650 || Loss: 4.0034 || time: 0.5302 sec/iter
iter 32700 || Loss: 3.6012 || time: 0.5305 sec/iter
iter 32750 || Loss: 3.8148 || time: 0.5301 sec/iter
iter 32800 || Loss: 3.2887 || time: 0.5299 sec/iter
iter 32850 || Loss: 4.1054 || time: 0.5306 sec/iter
iter 32900 || Loss: 3.8786 || time: 0.5304 sec/iter
iter 32950 || Loss: 3.9305 || time: 0.5296 sec/iter
iter 33000 || Loss: 4.0701 || time: 0.5328 sec/iter
iter 33050 || Loss: 3.4952 || time: 0.5339 sec/iter
iter 33100 || Loss: 3.8511 || time: 0.5329 sec/iter
iter 33150 || Loss: 4.3497 || time: 0.5324 sec/iter
iter 33200 || Loss: 3.8655 || time: 0.5290 sec/iter
iter 33250 || Loss: 3.9892 || time: 0.5288 sec/iter
iter 33300 || Loss: 4.2083 || time: 0.5321 sec/iter
iter 33350 || Loss: 3.9441 || time: 0.5325 sec/iter
iter 33400 || Loss: 3.5967 || time: 0.5326 sec/iter
iter 33450 || Loss: 3.9125 || time: 0.5307 sec/iter
iter 33500 || Loss: 3.2847 || time: 0.5300 sec/iter
iter 33550 || Loss: 4.0369 || time: 0.5330 sec/iter
iter 33600 || Loss: 3.9916 || time: 0.5322 sec/iter
iter 33650 || Loss: 4.0595 || time: 0.5329 sec/iter
iter 33700 || Loss: 4.2692 || time: 0.5342 sec/iter
iter 33750 || Loss: 4.2381 || time: 0.5330 sec/iter
iter 33800 || Loss: 4.2283 || time: 0.5329 sec/iter
iter 33850 || Loss: 4.7394 || time: 0.5310 sec/iter
iter 33900 || Loss: 4.2497 || time: 0.5326 sec/iter
iter 33950 || Loss: 4.2835 || time: 0.5318 sec/iter
iter 34000 || Loss: 3.8771 || time: 0.5319 sec/iter
iter 34050 || Loss: 4.4669 || time: 0.5334 sec/iter
iter 34100 || Loss: 4.2446 || time: 0.5334 sec/iter
iter 34150 || Loss: 3.6776 || time: 0.5290 sec/iter
iter 34200 || Loss: 4.1426 || time: 0.5317 sec/iter
iter 34250 || Loss: 4.0151 || time: 0.5330 sec/iter
iter 34300 || Loss: 3.7341 || time: 0.5335 sec/iter
iter 34350 || Loss: 3.8546 || time: 0.5300 sec/iter
iter 34400 || Loss: 3.8905 || time: 0.5335 sec/iter
iter 34450 || Loss: 4.2507 || time: 0.5303 sec/iter
iter 34500 || Loss: 3.7996 || time: 0.5308 sec/iter
iter 34550 || Loss: 3.9743 || time: 0.5304 sec/iter
iter 34600 || Loss: 4.1483 || time: 0.5325 sec/iter
iter 34650 || Loss: 3.9760 || time: 0.5290 sec/iter
iter 34700 || Loss: 4.1281 || time: 0.5304 sec/iter
iter 34750 || Loss: 4.2577 || time: 0.5317 sec/iter
iter 34800 || Loss: 3.8352 || time: 0.5343 sec/iter
iter 34850 || Loss: 3.8020 || time: 0.5316 sec/iter
iter 34900 || Loss: 4.6167 || time: 0.5303 sec/iter
iter 34950 || Loss: 4.2227 || time: 0.5308 sec/iter
iter 35000 || Loss: 3.9012 || time: 0.5337 sec/iter
iter 35050 || Loss: 3.9159 || time: 0.5292 sec/iter
iter 35100 || Loss: 3.6685 || time: 0.5325 sec/iter
iter 35150 || Loss: 3.9899 || time: 0.5337 sec/iter
iter 35200 || Loss: 4.0764 || time: 0.5321 sec/iter
iter 35250 || Loss: 3.7700 || time: 0.5291 sec/iter
iter 35300 || Loss: 3.6369 || time: 0.5312 sec/iter
iter 35350 || Loss: 4.0110 || time: 0.5305 sec/iter
iter 35400 || Loss: 3.9515 || time: 0.5310 sec/iter
iter 35450 || Loss: 3.9510 || time: 0.5315 sec/iter
iter 35500 || Loss: 4.4633 || time: 0.5320 sec/iter
iter 35550 || Loss: 3.9870 || time: 0.5332 sec/iter
iter 35600 || Loss: 3.6959 || time: 0.5302 sec/iter
iter 35650 || Loss: 3.2617 || time: 0.5292 sec/iter
iter 35700 || Loss: 3.8854 || time: 0.5331 sec/iter
iter 35750 || Loss: 4.3890 || time: 0.5320 sec/iter
iter 35800 || Loss: 3.6880 || time: 0.5296 sec/iter
iter 35850 || Loss: 3.9935 || time: 0.5328 sec/iter
iter 35900 || Loss: 4.2098 || time: 0.5305 sec/iter
iter 35950 || Loss: 3.6230 || time: 0.5292 sec/iter
iter 36000 || Loss: 4.3376 || time: 0.5338 sec/iter
iter 36050 || Loss: 3.6000 || time: 0.5326 sec/iter
iter 36100 || Loss: 3.7466 || time: 0.5334 sec/iter
iter 36150 || Loss: 3.7820 || time: 0.5338 sec/iter
iter 36200 || Loss: 4.2236 || time: 0.5331 sec/iter
iter 36250 || Loss: 4.1790 || time: 0.5310 sec/iter
iter 36300 || Loss: 4.0736 || time: 0.5344 sec/iter
iter 36350 || Loss: 3.8346 || time: 0.5312 sec/iter
iter 36400 || Loss: 3.5379 || time: 0.5299 sec/iter
iter 36450 || Loss: 3.8356 || time: 0.5350 sec/iter
iter 36500 || Loss: 3.6413 || time: 0.5311 sec/iter
iter 36550 || Loss: 3.8738 || time: 0.5345 sec/iter
iter 36600 || Loss: 4.2381 || time: 0.5346 sec/iter
iter 36650 || Loss: 4.0706 || time: 0.5311 sec/iter
iter 36700 || Loss: 4.1969 || time: 0.5323 sec/iter
iter 36750 || Loss: 4.1993 || time: 0.5314 sec/iter
iter 36800 || Loss: 4.4617 || time: 0.5319 sec/iter
iter 36850 || Loss: 3.7798 || time: 0.5283 sec/iter
iter 36900 || Loss: 3.4707 || time: 0.5326 sec/iter
iter 36950 || Loss: 4.0475 || time: 0.5337 sec/iter
iter 37000 || Loss: 3.6841 || time: 0.5306 sec/iter
iter 37050 || Loss: 3.6638 || time: 0.5302 sec/iter
iter 37100 || Loss: 3.7320 || time: 0.5290 sec/iter
iter 37150 || Loss: 3.9141 || time: 0.5318 sec/iter
iter 37200 || Loss: 3.6877 || time: 0.5309 sec/iter
iter 37250 || Loss: 3.4738 || time: 0.5316 sec/iter
iter 37300 || Loss: 4.0279 || time: 0.5307 sec/iter
iter 37350 || Loss: 4.4427 || time: 0.5308 sec/iter
iter 37400 || Loss: 3.7649 || time: 0.5308 sec/iter
iter 37450 || Loss: 3.8428 || time: 0.5314 sec/iter
iter 37500 || Loss: 4.1026 || time: 0.5321 sec/iter
iter 37550 || Loss: 3.5025 || time: 0.5336 sec/iter
iter 37600 || Loss: 3.7611 || time: 0.5320 sec/iter
iter 37650 || Loss: 3.8007 || time: 0.5321 sec/iter
iter 37700 || Loss: 3.8186 || time: 0.5319 sec/iter
iter 37750 || Loss: 3.8874 || time: 0.5310 sec/iter
iter 37800 || Loss: 3.5427 || time: 0.5309 sec/iter
iter 37850 || Loss: 3.6090 || time: 0.5305 sec/iter
iter 37900 || Loss: 3.8191 || time: 0.5301 sec/iter
iter 37950 || Loss: 3.5043 || time: 0.5331 sec/iter
iter 38000 || Loss: 3.9700 || time: 0.5315 sec/iter
iter 38050 || Loss: 4.5337 || time: 0.5317 sec/iter
iter 38100 || Loss: 3.7205 || time: 0.5322 sec/iter
iter 38150 || Loss: 3.9927 || time: 0.5295 sec/iter
iter 38200 || Loss: 4.0932 || time: 0.5329 sec/iter
iter 38250 || Loss: 4.1263 || time: 0.5302 sec/iter
iter 38300 || Loss: 3.8730 || time: 0.5293 sec/iter
iter 38350 || Loss: 3.7465 || time: 0.5321 sec/iter
iter 38400 || Loss: 3.8539 || time: 0.5314 sec/iter
iter 38450 || Loss: 3.5494 || time: 0.5360 sec/iter
iter 38500 || Loss: 3.3324 || time: 0.5323 sec/iter
iter 38550 || Loss: 3.7936 || time: 0.5306 sec/iter
iter 38600 || Loss: 4.2747 || time: 0.5355 sec/iter
iter 38650 || Loss: 4.1134 || time: 0.5298 sec/iter
iter 38700 || Loss: 3.6945 || time: 0.5315 sec/iter
iter 38750 || Loss: 4.1087 || time: 0.5340 sec/iter
iter 38800 || Loss: 3.9561 || time: 0.5319 sec/iter
iter 38850 || Loss: 3.8643 || time: 0.5301 sec/iter
iter 38900 || Loss: 3.5895 || time: 0.5330 sec/iter
iter 38950 || Loss: 3.8343 || time: 0.5304 sec/iter
iter 39000 || Loss: 4.2352 || time: 0.5320 sec/iter
iter 39050 || Loss: 3.4717 || time: 0.5305 sec/iter
iter 39100 || Loss: 3.9908 || time: 0.5304 sec/iter
iter 39150 || Loss: 3.6808 || time: 0.5300 sec/iter
iter 39200 || Loss: 4.0162 || time: 0.5319 sec/iter
iter 39250 || Loss: 3.9425 || time: 0.5304 sec/iter
iter 39300 || Loss: 3.7422 || time: 0.5320 sec/iter
iter 39350 || Loss: 3.7747 || time: 0.5328 sec/iter
iter 39400 || Loss: 3.7800 || time: 0.5325 sec/iter
iter 39450 || Loss: 3.5387 || time: 0.5313 sec/iter
iter 39500 || Loss: 4.1455 || time: 0.5351 sec/iter
iter 39550 || Loss: 3.9584 || time: 0.5293 sec/iter
iter 39600 || Loss: 3.6337 || time: 0.5317 sec/iter
iter 39650 || Loss: 4.1329 || time: 0.5326 sec/iter
iter 39700 || Loss: 3.8439 || time: 0.5308 sec/iter
iter 39750 || Loss: 3.4706 || time: 0.5306 sec/iter
iter 39800 || Loss: 3.8484 || time: 0.5334 sec/iter
iter 39850 || Loss: 3.8841 || time: 0.5336 sec/iter
iter 39900 || Loss: 3.2763 || time: 0.5324 sec/iter
iter 39950 || Loss: 3.5296 || time: 0.5298 sec/iter
iter 40000 || Loss: 3.6344 || time: 0.5296 sec/iter
iter 40050 || Loss: 3.8232 || time: 0.5325 sec/iter
iter 40100 || Loss: 3.6834 || time: 0.5320 sec/iter
iter 40150 || Loss: 3.6163 || time: 0.5310 sec/iter
iter 40200 || Loss: 4.1391 || time: 0.5327 sec/iter
iter 40250 || Loss: 3.4421 || time: 0.5322 sec/iter
iter 40300 || Loss: 3.9389 || time: 0.5300 sec/iter
iter 40350 || Loss: 3.9893 || time: 0.5310 sec/iter
iter 40400 || Loss: 3.8216 || time: 0.5319 sec/iter
iter 40450 || Loss: 4.1076 || time: 0.5303 sec/iter
iter 40500 || Loss: 3.7212 || time: 0.5290 sec/iter
